Name,Year,Quarter,File_Changed,Insertions,Deletions
Eugene Zhulenev,2020,Q4,14,296,262
Eugene Zhulenev,2019,Q1,307,9139,5801
Eugene Zhulenev,2019,Q2,224,11131,5990
Eugene Zhulenev,2019,Q3,140,2614,1219
Eugene Zhulenev,2019,Q4,51,875,414
Eugene Zhulenev,2018,Q1,0,0,0
Eugene Zhulenev,2018,Q2,24,2066,361
Eugene Zhulenev,2018,Q3,44,4885,1380
Eugene Zhulenev,2018,Q4,309,12536,4248
Amit Patankar,2021,Q1,106,923,1490
Amit Patankar,2021,Q2,63,578,147
Amit Patankar,2021,Q3,0,0,0
Amit Patankar,2021,Q4,0,0,0
Amit Patankar,2020,Q1,167,3526,3942
Amit Patankar,2020,Q2,57,656,606
Amit Patankar,2020,Q3,285,876,2760
Amit Patankar,2020,Q4,130,1576,1367
Amit Patankar,2019,Q1,36,136,3910
Amit Patankar,2019,Q2,117,8057,338
Amit Patankar,2019,Q3,119,3381,606
Amit Patankar,2019,Q4,250,3785,3243
Amit Patankar,2018,Q1,144,775,391
Amit Patankar,2018,Q2,75,233,127
Amit Patankar,2018,Q3,81,313,228
Amit Patankar,2018,Q4,117,498,3611
Amit Patankar,2017,Q1,24,125,134
Amit Patankar,2017,Q2,162,1115,623
Amit Patankar,2017,Q3,149,1706,2163
Amit Patankar,2017,Q4,71,1232,482
Hyeonjong Ryu,2021,Q1,31,514,59
Hyeonjong Ryu,2021,Q2,1,2,3
Hyeonjong Ryu,2021,Q3,0,0,0
Hyeonjong Ryu,2021,Q4,0,0,0
Hyeonjong Ryu,2020,Q1,8,144,4
Hyeonjong Ryu,2020,Q2,47,802,284
Hyeonjong Ryu,2020,Q3,2,10,9
Hyeonjong Ryu,2020,Q4,24,135,315
Jaesung Chung,2021,Q1,219,6011,2339
Jaesung Chung,2021,Q2,53,740,176
Jaesung Chung,2021,Q3,0,0,0
Jaesung Chung,2021,Q4,0,0,0
Jaesung Chung,2020,Q1,69,1377,354
Jaesung Chung,2020,Q2,274,6485,2062
Jaesung Chung,2020,Q3,185,3701,2350
Jaesung Chung,2020,Q4,359,7026,942
Jaesung Chung,2019,Q1,0,0,0
Jaesung Chung,2019,Q2,0,0,0
Jaesung Chung,2019,Q3,45,3607,617
Jaesung Chung,2019,Q4,117,5357,686
Shlomi Regev,2021,Q1,46,313,64
Shlomi Regev,2021,Q2,1,4,0
Shlomi Regev,2021,Q3,0,0,0
Shlomi Regev,2021,Q4,0,0,0
Shlomi Regev,2020,Q1,0,0,0
Shlomi Regev,2020,Q2,0,0,0
Shlomi Regev,2020,Q3,5,107,33
Shlomi Regev,2020,Q4,2,0,0
Renjie Liu,2021,Q1,37,753,285
Renjie Liu,2021,Q2,52,258,3540
Renjie Liu,2021,Q3,0,0,0
Renjie Liu,2021,Q4,0,0,0
Renjie Liu,2020,Q1,111,3090,907
Renjie Liu,2020,Q2,76,2507,10185
Renjie Liu,2020,Q3,37,1301,119
Renjie Liu,2020,Q4,61,1136,1396
Renjie Liu,2019,Q1,30,1625,165
Renjie Liu,2019,Q2,133,10112,2119
Renjie Liu,2019,Q3,118,11242,723
Renjie Liu,2019,Q4,88,2542,1240
David Majnemer,2021,Q1,78,1123,378
David Majnemer,2021,Q2,22,479,124
David Majnemer,2021,Q3,0,0,0
David Majnemer,2021,Q4,0,0,0
David Majnemer,2020,Q1,22,208,103
David Majnemer,2020,Q2,42,618,331
David Majnemer,2020,Q3,25,135,103
David Majnemer,2020,Q4,20,286,85
David Majnemer,2019,Q1,74,912,205
David Majnemer,2019,Q2,18,332,61
David Majnemer,2019,Q3,10,247,23
David Majnemer,2019,Q4,32,615,137
David Majnemer,2018,Q1,23,322,183
David Majnemer,2018,Q2,54,772,200
David Majnemer,2018,Q3,155,1996,917
David Majnemer,2018,Q4,42,622,322
David Majnemer,2017,Q1,59,549,333
David Majnemer,2017,Q2,24,687,255
David Majnemer,2017,Q3,62,473,421
David Majnemer,2017,Q4,74,837,560
Marcello Maggioni,2021,Q1,96,6382,2198
Marcello Maggioni,2021,Q2,3,19,7
Marcello Maggioni,2021,Q3,0,0,0
Marcello Maggioni,2021,Q4,0,0,0
Marcello Maggioni,2020,Q1,0,0,0
Marcello Maggioni,2020,Q2,38,411,25
Marcello Maggioni,2020,Q3,0,0,0
Marcello Maggioni,2020,Q4,15,596,117
T.J. Alumbaugh,2021,Q1,10,124,16
T.J. Alumbaugh,2021,Q2,13,9,14
T.J. Alumbaugh,2021,Q3,0,0,0
T.J. Alumbaugh,2021,Q4,0,0,0
T.J. Alumbaugh,2020,Q1,71,4219,2127
T.J. Alumbaugh,2020,Q2,85,2508,584
T.J. Alumbaugh,2020,Q3,34,1196,797
T.J. Alumbaugh,2020,Q4,40,446,85
T.J. Alumbaugh,2019,Q1,0,0,0
T.J. Alumbaugh,2019,Q2,0,0,0
T.J. Alumbaugh,2019,Q3,22,3413,147
T.J. Alumbaugh,2019,Q4,50,2103,137
Katherine Wu,2021,Q1,59,1825,232
Katherine Wu,2021,Q2,24,513,88
Katherine Wu,2021,Q3,0,0,0
Katherine Wu,2021,Q4,0,0,0
Katherine Wu,2020,Q1,127,4388,2418
Katherine Wu,2020,Q2,56,1168,374
Katherine Wu,2020,Q3,21,455,71
Katherine Wu,2020,Q4,140,2965,1314
Katherine Wu,2019,Q1,89,2903,2711
Katherine Wu,2019,Q2,535,7243,2962
Katherine Wu,2019,Q3,142,3277,1584
Katherine Wu,2019,Q4,66,1026,277
Katherine Wu,2018,Q1,8,321,41
Katherine Wu,2018,Q2,9,765,410
Katherine Wu,2018,Q3,82,4293,2363
Katherine Wu,2018,Q4,132,4649,981
Katherine Wu,2017,Q1,0,0,0
Katherine Wu,2017,Q2,0,0,0
Katherine Wu,2017,Q3,0,0,0
Katherine Wu,2017,Q4,3,98,8
Suraj Sudhir,2021,Q1,15,1517,368
Suraj Sudhir,2021,Q2,15,194,770
Suraj Sudhir,2021,Q3,0,0,0
Suraj Sudhir,2021,Q4,0,0,0
Suraj Sudhir,2020,Q1,0,0,0
Suraj Sudhir,2020,Q2,0,0,0
Suraj Sudhir,2020,Q3,0,0,0
Suraj Sudhir,2020,Q4,41,16405,682
Monica Song,2021,Q1,34,794,113
Monica Song,2021,Q2,6,221,8
Monica Song,2021,Q3,0,0,0
Monica Song,2021,Q4,0,0,0
Monica Song,2020,Q1,0,0,0
Monica Song,2020,Q2,0,0,0
Monica Song,2020,Q3,0,0,0
Monica Song,2020,Q4,32,489,458
Edward Loper,2021,Q1,67,184,160
Edward Loper,2021,Q2,54,4403,449
Edward Loper,2021,Q3,0,0,0
Edward Loper,2021,Q4,0,0,0
Edward Loper,2020,Q1,124,6439,2835
Edward Loper,2020,Q2,130,4281,763
Edward Loper,2020,Q3,80,2781,407
Edward Loper,2020,Q4,78,5306,701
Edward Loper,2019,Q1,30,1075,429
Edward Loper,2019,Q2,328,8193,4841
Edward Loper,2019,Q3,236,8645,4102
Edward Loper,2019,Q4,55,4708,1057
Wenhao Jia,2021,Q1,8,39,17
Wenhao Jia,2021,Q2,1,2,0
Wenhao Jia,2021,Q3,0,0,0
Wenhao Jia,2021,Q4,0,0,0
Wenhao Jia,2020,Q1,0,0,0
Wenhao Jia,2020,Q2,35,200,182
Wenhao Jia,2020,Q3,291,4349,1514
Wenhao Jia,2020,Q4,2,73,0
Wenhao Jia,2019,Q1,15,180,103
Wenhao Jia,2019,Q2,0,0,0
Wenhao Jia,2019,Q3,1,6,0
Wenhao Jia,2019,Q4,17,216,158
Yunxing Dai,2021,Q1,112,4021,1020
Yunxing Dai,2021,Q2,58,2787,901
Yunxing Dai,2021,Q3,0,0,0
Yunxing Dai,2021,Q4,0,0,0
Yunxing Dai,2020,Q1,74,1848,381
Yunxing Dai,2020,Q2,87,3028,601
Yunxing Dai,2020,Q3,196,4570,1402
Yunxing Dai,2020,Q4,108,2667,376
Yunxing Dai,2019,Q1,58,1877,261
Yunxing Dai,2019,Q2,112,5364,4819
Yunxing Dai,2019,Q3,153,4823,3188
Yunxing Dai,2019,Q4,83,2737,1607
Yunxing Dai,2018,Q1,24,705,384
Yunxing Dai,2018,Q2,30,531,219
Yunxing Dai,2018,Q3,108,855,420
Yunxing Dai,2018,Q4,81,4214,205
Yunxing Dai,2017,Q1,0,0,0
Yunxing Dai,2017,Q2,0,0,0
Yunxing Dai,2017,Q3,3,132,113
Yunxing Dai,2017,Q4,107,3558,682
Nat Jeffries,2021,Q1,150,4443,2625
Nat Jeffries,2021,Q2,4,77,120
Nat Jeffries,2021,Q3,0,0,0
Nat Jeffries,2021,Q4,0,0,0
Nat Jeffries,2020,Q1,146,7023,447
Nat Jeffries,2020,Q2,107,5447,1138
Nat Jeffries,2020,Q3,142,7341,9326
Nat Jeffries,2020,Q4,151,4335,9053
Nat Jeffries,2019,Q1,0,0,0
Nat Jeffries,2019,Q2,0,0,0
Nat Jeffries,2019,Q3,64,3075,1422
Nat Jeffries,2019,Q4,114,3667,4848
Tim Shen,2021,Q1,202,7097,3035
Tim Shen,2021,Q2,28,333,478
Tim Shen,2021,Q3,0,0,0
Tim Shen,2021,Q4,0,0,0
Tim Shen,2020,Q1,17,346,203
Tim Shen,2020,Q2,55,2086,591
Tim Shen,2020,Q3,290,7893,6132
Tim Shen,2020,Q4,299,13891,6119
Tim Shen,2019,Q1,211,11670,5827
Tim Shen,2019,Q2,77,1382,1178
Tim Shen,2019,Q3,41,675,365
Tim Shen,2019,Q4,30,1711,528
Tim Shen,2018,Q1,0,0,0
Tim Shen,2018,Q2,0,0,0
Tim Shen,2018,Q3,536,5664,5471
Tim Shen,2018,Q4,98,1522,956
Laura Pak,2021,Q1,55,879,41
Laura Pak,2021,Q2,6,167,7
Laura Pak,2021,Q3,0,0,0
Laura Pak,2021,Q4,0,0,0
Amogh Joshi,2021,Q1,7,103,45
Amogh Joshi,2021,Q2,5,42,13
Amogh Joshi,2021,Q3,0,0,0
Amogh Joshi,2021,Q4,0,0,0
Rohan Jain,2021,Q1,1,0,0
Rohan Jain,2021,Q2,23,1171,847
Rohan Jain,2021,Q3,0,0,0
Rohan Jain,2021,Q4,0,0,0
Rohan Jain,2020,Q1,61,2400,901
Rohan Jain,2020,Q2,26,650,44
Rohan Jain,2020,Q3,51,1450,728
Rohan Jain,2020,Q4,50,3038,1836
Rohan Jain,2019,Q1,118,7869,5628
Rohan Jain,2019,Q2,44,572,159
Rohan Jain,2019,Q3,133,5137,1883
Rohan Jain,2019,Q4,129,2601,879
Rohan Jain,2018,Q1,75,1200,587
Rohan Jain,2018,Q2,53,3157,932
Rohan Jain,2018,Q3,221,24098,11844
Rohan Jain,2018,Q4,258,11429,7546
Rohan Jain,2017,Q1,90,2160,1303
Rohan Jain,2017,Q2,376,12803,5095
Rohan Jain,2017,Q3,116,3280,1693
Rohan Jain,2017,Q4,79,2108,340
Rohan Jain,2016,Q1,0,0,0
Rohan Jain,2016,Q2,0,0,0
Rohan Jain,2016,Q3,141,3141,2287
Rohan Jain,2016,Q4,62,1510,615
David Pal,2021,Q1,0,0,0
David Pal,2021,Q2,2,26,0
David Pal,2021,Q3,0,0,0
David Pal,2021,Q4,0,0,0
Matt Watson,2021,Q1,190,3036,4893
Matt Watson,2021,Q2,545,2890,2799
Matt Watson,2021,Q3,0,0,0
Matt Watson,2021,Q4,0,0,0
Haitang Hu,2021,Q1,3,23,0
Haitang Hu,2021,Q2,4,60,46
Haitang Hu,2021,Q3,0,0,0
Haitang Hu,2021,Q4,0,0,0
Haitang Hu,2020,Q1,2,0,51
Haitang Hu,2020,Q2,5,9,7
Haitang Hu,2020,Q3,6,235,9
Haitang Hu,2020,Q4,9,337,44
Ken Franko,2021,Q1,90,3926,4172
Ken Franko,2021,Q2,51,1444,273
Ken Franko,2021,Q3,0,0,0
Ken Franko,2021,Q4,0,0,0
Ken Franko,2020,Q1,164,2882,725
Ken Franko,2020,Q2,92,3214,726
Ken Franko,2020,Q3,96,2076,502
Ken Franko,2020,Q4,44,1782,186
Ken Franko,2019,Q1,0,0,0
Ken Franko,2019,Q2,0,0,0
Ken Franko,2019,Q3,0,0,0
Ken Franko,2019,Q4,12,327,44
Sanjoy Das,2021,Q1,239,2821,1509
Sanjoy Das,2021,Q2,29,2436,221
Sanjoy Das,2021,Q3,0,0,0
Sanjoy Das,2021,Q4,0,0,0
Sanjoy Das,2020,Q1,13,281,129
Sanjoy Das,2020,Q2,103,1467,432
Sanjoy Das,2020,Q3,343,2679,10134
Sanjoy Das,2020,Q4,54,391,281
Sanjoy Das,2019,Q1,315,8748,5243
Sanjoy Das,2019,Q2,338,143837,7298
Sanjoy Das,2019,Q3,72,926,334
Sanjoy Das,2019,Q4,31,561,202
Sanjoy Das,2018,Q1,803,11673,4269
Sanjoy Das,2018,Q2,304,10479,4194
Sanjoy Das,2018,Q3,502,17853,7540
Sanjoy Das,2018,Q4,273,4511,1371
Sanjoy Das,2017,Q1,0,0,0
Sanjoy Das,2017,Q2,0,0,0
Sanjoy Das,2017,Q3,43,905,193
Sanjoy Das,2017,Q4,309,8344,3488
Yi Situ,2021,Q1,26,202,100
Yi Situ,2021,Q2,9,115,45
Yi Situ,2021,Q3,0,0,0
Yi Situ,2021,Q4,0,0,0
Yi Situ,2020,Q1,28,573,28
Yi Situ,2020,Q2,4,167,4
Yi Situ,2020,Q3,92,2370,348
Yi Situ,2020,Q4,97,2415,1436
Rick Chao,2021,Q1,90,1265,643
Rick Chao,2021,Q2,51,1660,455
Rick Chao,2021,Q3,0,0,0
Rick Chao,2021,Q4,0,0,0
Rick Chao,2020,Q1,28,745,451
Rick Chao,2020,Q2,103,1556,949
Rick Chao,2020,Q3,124,6133,694
Rick Chao,2020,Q4,137,3025,1130
Rick Chao,2019,Q1,79,1671,745
Rick Chao,2019,Q2,138,3165,1256
Rick Chao,2019,Q3,48,459,302
Rick Chao,2019,Q4,67,2012,747
Rick Chao,2018,Q1,0,0,0
Rick Chao,2018,Q2,0,0,0
Rick Chao,2018,Q3,0,0,0
Rick Chao,2018,Q4,110,1331,256
Scott Zhu,2021,Q1,367,2459,1330
Scott Zhu,2021,Q2,111,7512,121
Scott Zhu,2021,Q3,0,0,0
Scott Zhu,2021,Q4,0,0,0
Scott Zhu,2020,Q1,459,33443,32791
Scott Zhu,2020,Q2,329,11989,10592
Scott Zhu,2020,Q3,524,5526,3574
Scott Zhu,2020,Q4,322,2701,1202
Scott Zhu,2019,Q1,178,9200,3849
Scott Zhu,2019,Q2,871,11671,2928
Scott Zhu,2019,Q3,151,4181,1702
Scott Zhu,2019,Q4,133,1439,1971
Scott Zhu,2018,Q1,0,0,0
Scott Zhu,2018,Q2,75,1797,402
Scott Zhu,2018,Q3,128,2586,1312
Scott Zhu,2018,Q4,168,7130,4778
Advait Jain,2021,Q1,377,4786,7854
Advait Jain,2021,Q2,34,2567,3199
Advait Jain,2021,Q3,0,0,0
Advait Jain,2021,Q4,0,0,0
Advait Jain,2020,Q1,54,810,625
Advait Jain,2020,Q2,274,4200,3344
Advait Jain,2020,Q3,447,6814,6732
Advait Jain,2020,Q4,412,6783,11544
Advait Jain,2019,Q1,0,0,0
Advait Jain,2019,Q2,0,0,0
Advait Jain,2019,Q3,0,0,0
Advait Jain,2019,Q4,72,666,456
Mark Daoust,2021,Q1,16,201,688
Mark Daoust,2021,Q2,7,37,10
Mark Daoust,2021,Q3,0,0,0
Mark Daoust,2021,Q4,0,0,0
Mark Daoust,2020,Q1,68,1104,407
Mark Daoust,2020,Q2,43,50829,50560
Mark Daoust,2020,Q3,220,841,9170
Mark Daoust,2020,Q4,57,1983,3536
Mark Daoust,2019,Q1,45,498,3348
Mark Daoust,2019,Q2,372,8301,7633
Mark Daoust,2019,Q3,98,8115,4850
Mark Daoust,2019,Q4,33,934,793
Mark Daoust,2018,Q1,108,994,3807
Mark Daoust,2018,Q2,81,697,304
Mark Daoust,2018,Q3,585,4987,38410
Mark Daoust,2018,Q4,61,2836,340
Mark Daoust,2017,Q1,15,398,198
Mark Daoust,2017,Q2,85,1390,622
Mark Daoust,2017,Q3,85,1947,1815
Mark Daoust,2017,Q4,97,3307,1048
Tres Popp,2021,Q1,78,645,599
Tres Popp,2021,Q2,37,1013,553
Tres Popp,2021,Q3,0,0,0
Tres Popp,2021,Q4,0,0,0
Tres Popp,2020,Q1,66,547,203
Tres Popp,2020,Q2,60,424,280
Tres Popp,2020,Q3,20,631,59
Tres Popp,2020,Q4,132,2266,1196
Tres Popp,2019,Q1,0,0,0
Tres Popp,2019,Q2,0,0,0
Tres Popp,2019,Q3,42,105,337
Tres Popp,2019,Q4,34,271,184
Julian Gross,2021,Q1,0,0,0
Julian Gross,2021,Q2,4,84,5
Julian Gross,2021,Q3,0,0,0
Julian Gross,2021,Q4,0,0,0
Julian Gross,2019,Q1,0,0,0
Julian Gross,2019,Q2,0,0,0
Julian Gross,2019,Q3,0,0,0
Julian Gross,2019,Q4,6,665,251
Jian Li,2021,Q1,61,1633,153
Jian Li,2021,Q2,17,127,43
Jian Li,2021,Q3,0,0,0
Jian Li,2021,Q4,0,0,0
Jian Li,2020,Q1,64,3511,799
Jian Li,2020,Q2,17,230,36
Jian Li,2020,Q3,6,37,16
Jian Li,2020,Q4,110,3817,19
Jian Li,2019,Q1,187,4987,1232
Jian Li,2019,Q2,70,3440,1398
Jian Li,2019,Q3,115,3421,394
Jian Li,2019,Q4,156,4825,865
Jian Li,2018,Q1,0,0,0
Jian Li,2018,Q2,0,0,0
Jian Li,2018,Q3,18,2360,2
Jian Li,2018,Q4,114,6772,288
Måns Nilsson,2021,Q1,76,1071,348
Måns Nilsson,2021,Q2,21,385,261
Måns Nilsson,2021,Q3,0,0,0
Måns Nilsson,2021,Q4,0,0,0
Måns Nilsson,2020,Q1,58,3879,167
Måns Nilsson,2020,Q2,37,582,303
Måns Nilsson,2020,Q3,34,480,279
Måns Nilsson,2020,Q4,116,1959,1294
Christian Sigg,2021,Q1,447,5058,4869
Christian Sigg,2021,Q2,13,56,35
Christian Sigg,2021,Q3,0,0,0
Christian Sigg,2021,Q4,0,0,0
Christian Sigg,2020,Q1,328,3223,3297
Christian Sigg,2020,Q2,127,40669,16254
Christian Sigg,2020,Q3,57,547,2073
Christian Sigg,2020,Q4,138,529,540
Christian Sigg,2019,Q1,0,0,0
Christian Sigg,2019,Q2,0,0,0
Christian Sigg,2019,Q3,653,105705,1216
Christian Sigg,2019,Q4,320,6255,978
Tianrun Li,2021,Q1,23,252,187
Tianrun Li,2021,Q2,2,23,13
Tianrun Li,2021,Q3,0,0,0
Tianrun Li,2021,Q4,0,0,0
Tianrun Li,2020,Q1,0,0,0
Tianrun Li,2020,Q2,0,0,0
Tianrun Li,2020,Q3,0,0,0
Tianrun Li,2020,Q4,13,134,37
Kaixi Hou,2021,Q1,188,8265,4371
Kaixi Hou,2021,Q2,16,235,234
Kaixi Hou,2021,Q3,0,0,0
Kaixi Hou,2021,Q4,0,0,0
Kaixi Hou,2020,Q1,10,388,83
Kaixi Hou,2020,Q2,23,599,138
Kaixi Hou,2020,Q3,57,984,264
Kaixi Hou,2020,Q4,22,994,290
Kaixi Hou,2019,Q1,36,1328,357
Kaixi Hou,2019,Q2,131,3040,2055
Kaixi Hou,2019,Q3,78,1785,553
Kaixi Hou,2019,Q4,73,942,625
Dave Moore,2021,Q1,6,47,8
Dave Moore,2021,Q2,4,55,16
Dave Moore,2021,Q3,0,0,0
Dave Moore,2021,Q4,0,0,0
Dave Moore,2020,Q1,0,0,0
Dave Moore,2020,Q2,0,0,0
Dave Moore,2020,Q3,3,53,9
Dave Moore,2020,Q4,4,250,38
Andrew Audibert,2021,Q1,238,4729,1837
Andrew Audibert,2021,Q2,37,868,572
Andrew Audibert,2021,Q3,0,0,0
Andrew Audibert,2021,Q4,0,0,0
Andrew Audibert,2020,Q1,213,6544,852
Andrew Audibert,2020,Q2,305,6073,2494
Andrew Audibert,2020,Q3,530,11904,5605
Andrew Audibert,2020,Q4,109,1472,496
Andrew Audibert,2019,Q1,0,0,0
Andrew Audibert,2019,Q2,5,37,22
Andrew Audibert,2019,Q3,55,1790,1437
Andrew Audibert,2019,Q4,62,2152,1033
Bixia Zheng,2021,Q1,61,830,542
Bixia Zheng,2021,Q2,7,148,5
Bixia Zheng,2021,Q3,0,0,0
Bixia Zheng,2021,Q4,0,0,0
Bixia Zheng,2020,Q1,119,1746,329
Bixia Zheng,2020,Q2,152,2064,823
Bixia Zheng,2020,Q3,75,709,753
Bixia Zheng,2020,Q4,48,918,759
Bixia Zheng,2019,Q1,72,1755,425
Bixia Zheng,2019,Q2,123,2324,1683
Bixia Zheng,2019,Q3,63,2954,730
Bixia Zheng,2019,Q4,79,1708,209
Bixia Zheng,2018,Q1,94,2913,1758
Bixia Zheng,2018,Q2,56,1515,795
Bixia Zheng,2018,Q3,57,2041,838
Bixia Zheng,2018,Q4,67,3273,3149
Abdurrahman Akkas,2021,Q1,2,10,3
Abdurrahman Akkas,2021,Q2,4,214,10
Abdurrahman Akkas,2021,Q3,0,0,0
Abdurrahman Akkas,2021,Q4,0,0,0
Abdurrahman Akkas,2020,Q1,20,457,158
Abdurrahman Akkas,2020,Q2,15,240,27
Abdurrahman Akkas,2020,Q3,2,12,6
Abdurrahman Akkas,2020,Q4,10,137,45
Abdurrahman Akkas,2019,Q1,0,0,0
Abdurrahman Akkas,2019,Q2,0,0,0
Abdurrahman Akkas,2019,Q3,3,122,0
Abdurrahman Akkas,2019,Q4,11,93,29
Russell Power,2021,Q1,612,1416,12912
Russell Power,2021,Q2,116,403,1025
Russell Power,2021,Q3,0,0,0
Russell Power,2021,Q4,0,0,0
Russell Power,2020,Q1,2,6,7
Russell Power,2020,Q2,8,208,23
Russell Power,2020,Q3,181,8845,2701
Russell Power,2020,Q4,21,94,149
Russell Power,2019,Q1,56,1586,760
Russell Power,2019,Q2,11,196,202
Russell Power,2019,Q3,0,0,0
Russell Power,2019,Q4,18,237,98
Russell Power,2018,Q1,28,803,417
Russell Power,2018,Q2,29,1705,552
Russell Power,2018,Q3,67,2385,755
Russell Power,2018,Q4,57,1891,1310
Russell Power,2017,Q1,0,0,0
Russell Power,2017,Q2,0,0,0
Russell Power,2017,Q3,0,0,0
Russell Power,2017,Q4,16,426,356
Kuangyuan Chen,2021,Q1,23,447,169
Kuangyuan Chen,2021,Q2,9,95,40
Kuangyuan Chen,2021,Q3,0,0,0
Kuangyuan Chen,2021,Q4,0,0,0
Kuangyuan Chen,2020,Q1,0,0,0
Kuangyuan Chen,2020,Q2,160,4988,3457
Kuangyuan Chen,2020,Q3,33,583,81
Kuangyuan Chen,2020,Q4,49,940,262
Michael Banfield,2021,Q1,8,23,2
Michael Banfield,2021,Q2,2,10,5
Michael Banfield,2021,Q3,0,0,0
Michael Banfield,2021,Q4,0,0,0
Michael Banfield,2020,Q1,15,119,22
Michael Banfield,2020,Q2,9,1111,721
Michael Banfield,2020,Q3,7,189,48
Michael Banfield,2020,Q4,10,296,50
Michael Banfield,2019,Q1,6,73,115
Michael Banfield,2019,Q2,1,3,5
Michael Banfield,2019,Q3,0,0,0
Michael Banfield,2019,Q4,20,1022,500
Michael Banfield,2018,Q1,0,0,0
Michael Banfield,2018,Q2,0,0,0
Michael Banfield,2018,Q3,21,1537,715
Michael Banfield,2018,Q4,2,21,12
Yu-Cheng Ling,2021,Q1,5,28,17
Yu-Cheng Ling,2021,Q2,17,75,26
Yu-Cheng Ling,2021,Q3,0,0,0
Yu-Cheng Ling,2021,Q4,0,0,0
Yu-Cheng Ling,2020,Q1,22,783,410
Yu-Cheng Ling,2020,Q2,2,12,3
Yu-Cheng Ling,2020,Q3,0,0,0
Yu-Cheng Ling,2020,Q4,0,0,0
Yu-Cheng Ling,2019,Q1,88,9920,5727
Yu-Cheng Ling,2019,Q2,56,557,193
Yu-Cheng Ling,2019,Q3,61,1650,589
Yu-Cheng Ling,2019,Q4,82,1226,666
Yu-Cheng Ling,2018,Q1,126,3200,478
Yu-Cheng Ling,2018,Q2,131,2449,780
Yu-Cheng Ling,2018,Q3,183,1506,785
Yu-Cheng Ling,2018,Q4,203,2918,1322
Yu-Cheng Ling,2017,Q1,0,0,0
Yu-Cheng Ling,2017,Q2,0,0,0
Yu-Cheng Ling,2017,Q3,0,0,0
Yu-Cheng Ling,2017,Q4,48,1952,63
Austin Anderson,2021,Q1,92,1430,1150
Austin Anderson,2021,Q2,6,5,23
Austin Anderson,2021,Q3,0,0,0
Austin Anderson,2021,Q4,0,0,0
Austin Anderson,2020,Q1,62,114,67
Austin Anderson,2020,Q2,179,2031,674
Austin Anderson,2020,Q3,219,2247,241
Austin Anderson,2020,Q4,187,1148,3247
Austin Anderson,2019,Q1,45,150,202
Austin Anderson,2019,Q2,39,34,5306
Austin Anderson,2019,Q3,19,72,38
Austin Anderson,2019,Q4,54,373,203
Austin Anderson,2018,Q1,114,2660,3991
Austin Anderson,2018,Q2,13,208,351
Austin Anderson,2018,Q3,181,3819,1681
Austin Anderson,2018,Q4,2095,190705,190334
Austin Anderson,2017,Q1,0,0,0
Austin Anderson,2017,Q2,0,0,0
Austin Anderson,2017,Q3,0,0,0
Austin Anderson,2017,Q4,37,656,476
Ran Chen,2021,Q1,58,740,811
Ran Chen,2021,Q2,3,24,21
Ran Chen,2021,Q3,0,0,0
Ran Chen,2021,Q4,0,0,0
Ran Chen,2020,Q1,209,2579,1665
Ran Chen,2020,Q2,137,4869,2450
Ran Chen,2020,Q3,348,8154,6067
Ran Chen,2020,Q4,366,6343,3994
Frank Chen,2021,Q1,124,2214,430
Frank Chen,2021,Q2,4,252,31
Frank Chen,2021,Q3,0,0,0
Frank Chen,2021,Q4,0,0,0
Frank Chen,2020,Q1,54,1339,770
Frank Chen,2020,Q2,248,13917,787
Frank Chen,2020,Q3,240,18508,7875
Frank Chen,2020,Q4,125,1694,1347
Frank Chen,2019,Q1,116,2706,491
Frank Chen,2019,Q2,103,3053,515
Frank Chen,2019,Q3,83,973,382
Frank Chen,2019,Q4,76,1543,417
Frank Chen,2018,Q1,74,850,332
Frank Chen,2018,Q2,25,416,38
Frank Chen,2018,Q3,17,107,40
Frank Chen,2018,Q4,91,4171,1958
Frank Chen,2017,Q1,0,0,0
Frank Chen,2017,Q2,88,7171,3041
Frank Chen,2017,Q3,97,2168,232
Frank Chen,2017,Q4,130,4201,1672
Jacques Pienaar,2021,Q1,141,1723,1597
Jacques Pienaar,2021,Q2,54,620,239
Jacques Pienaar,2021,Q3,0,0,0
Jacques Pienaar,2021,Q4,0,0,0
Jacques Pienaar,2020,Q1,164,5388,1962
Jacques Pienaar,2020,Q2,238,3725,2058
Jacques Pienaar,2020,Q3,67,6302,4869
Jacques Pienaar,2020,Q4,67,1337,850
Jacques Pienaar,2019,Q1,223,3612,1081
Jacques Pienaar,2019,Q2,443,47813,1195
Jacques Pienaar,2019,Q3,614,9490,2765
Jacques Pienaar,2019,Q4,1052,19523,171393
Jacques Pienaar,2018,Q1,476,10899,3375
Jacques Pienaar,2018,Q2,86,1531,243
Jacques Pienaar,2018,Q3,126,4572,2585
Jacques Pienaar,2018,Q4,181,4682,1590
Jacques Pienaar,2017,Q1,30,290,44
Jacques Pienaar,2017,Q2,13,121,13
Jacques Pienaar,2017,Q3,9,74,23
Jacques Pienaar,2017,Q4,40,1960,1187
Jing Dong,2021,Q1,0,0,0
Jing Dong,2021,Q2,1,0,4
Jing Dong,2021,Q3,0,0,0
Jing Dong,2021,Q4,0,0,0
Jing Dong,2020,Q1,0,0,0
Jing Dong,2020,Q2,3,0,11
Jing Dong,2020,Q3,0,0,0
Jing Dong,2020,Q4,17,132,81
Jing Dong,2019,Q1,14,364,302
Jing Dong,2019,Q2,42,1075,347
Jing Dong,2019,Q3,3,13,14
